file_id	source_name	offset	len	slack	jp_text	en_text
ID00008	rom_all_chara_event_g.pac	0x2777e	39	51	『手のひらいっぱいの輝き』	A Handful of Brilliance
ID00008	rom_all_chara_event_g.pac	0x27955	30	60	鳴瀬告白すっぽかされ	Naruse Confession Stood Up
ID00008	rom_all_chara_event_g.pac	0x27b2c	37	53	休日デートすっぽかし1回目	Holiday Date No-Show 1
ID00008	rom_all_chara_event_g.pac	0x27d03	37	53	休日デートすっぽかし2回目	Holiday Date No-Show 2
ID00008	rom_all_chara_event_g.pac	0x27eda	36	54	鳴瀬休日デート断り　警告	Naruse Holiday Date Refused - Warning
ID00008	rom_all_chara_event_g.pac	0x280b1	27	63	鳴瀬休日デート断り	Naruse Holiday Date Refused
ID00008	rom_all_chara_event_g.pac	0x28287	34	57	登校エンカウント、鳴瀬	School Encounter, Naruse
ID00008	rom_all_chara_event_g.pac	0x2845f	35	55	浴場広間ランダム01、鳴瀬	Bath Hall Random 01, Naruse
ID00008	rom_all_chara_event_g.pac	0x28636	35	55	浴場広間ランダム02、鳴瀬	Bath Hall Random 02, Naruse
ID00008	rom_all_chara_event_g.pac	0x2880b	32	61	『撮影禁止になるよ』	Recording Is About to Be Banned
ID00008	rom_all_chara_event_g.pac	0x289e4	33	58	『見たらわかるよね？』	You Can See It, Can't You?
ID00008	rom_all_chara_event_g.pac	0x28bbb	33	58	『平均台で２度目の…』	A Second Time on the Balance Beam...
ID00008	rom_all_chara_event_g.pac	0x28d92	21	70	『泳ぎは苦手』	I'm a Bad Swimmer
ID00008	rom_all_chara_event_g.pac	0x28f69	51	40	『指令、妃月の笑顔をゲットせよ！』	Mission: Capture Himeragi's Smile!
ID00008	rom_all_chara_event_g.pac	0x2913e	23	70	『笑顔の意味』	The Meaning of a Smile
ID00008	rom_all_chara_event_g.pac	0x29317	48	43	『ひとりぼっちで宿舎で暮らして』	Living Alone in the Dorm
ID00008	rom_all_chara_event_g.pac	0x294ec	35	58	『パパへのプレゼント』	A Present for Papa
ID00008	rom_all_chara_event_g.pac	0x296c5	24	67	『パシリ延長！』	Errand Duty Extended!
ID00008	rom_all_chara_event_g.pac	0x2989a	38	55	『屋上に呼び出されて…』	Called Out to the Roof...
ID00008	rom_all_chara_event_g.pac	0x29a71	26	67	『笑顔の平均台』	The Smiling Balance Beam
ID00008	rom_all_chara_event_g.pac	0x29c4a	39	51	『妃月を激録する御前さん』	Misaki Epic-Recording Himeragi
ID00008	rom_all_chara_event_g.pac	0x29e21	39	51	『そこの席、使っていいよ』	You Can Use That Seat
ID00008	rom_all_chara_event_g.pac	0x29ff7	40	51	『間接キスまであげないよ』	I'm Not Giving You an Indirect Kiss
ID00008	rom_all_chara_event_g.pac	0x2a1ce	43	48	『マリアさんの胸に興味津々』	Fascinated by Mariana's Chest
ID00008	rom_all_chara_event_g.pac	0x2a3a6	30	60	『妃月の外国語活動』	Himeragi's Foreign Language Class
ID00008	rom_all_chara_event_g.pac	0x2a57d	51	39	『にい君、焼きそばパン買ってきて』	Nii-kun, Go Buy Me a Yakisoba Roll
ID00008	rom_all_chara_event_g.pac	0x2a754	27	63	『掃除の邪魔だよ』	You're in the Way of the Cleaning
ID00008	rom_all_chara_event_g.pac	0x2a92b	36	54	『更衣室の前でバッタリ』	Bumping into Her by the Locker Room
ID00008	rom_all_chara_event_g.pac	0x2ab02	27	63	『帽子取ってきて』	Go Get My Hat
ID00008	rom_all_chara_event_g.pac	0x2acd9	30	60	『妃月のランドセル』	Himeragi's School Backpack
ID00008	rom_all_chara_event_g.pac	0x2aeb0	57	33	『読書感想文の本を探す凜世と相良さん』	Rinze and Sagara Hunt for a Book Report Book
ID00008	rom_all_chara_event_g.pac	0x2b087	30	60	『妃月のリコーダー』	Himeragi's Recorder
ID00008	rom_all_chara_event_g.pac	0x2b25d	40	51	『階段を上がっていく妃月』	Himeragi Climbing the Stairs
ID00008	rom_all_chara_event_g.pac	0x2b434	34	57	『夕日を見つめる妃月』	Himeragi Gazing at the Sunset
ID00008	rom_all_chara_event_g.pac	0x2b60b	62	29	『フェンスの隙間からプールを…！\n妃月編』	The Pool Through the Fence…!\nHimeragi Chapter
ID00008	rom_all_chara_event_g.pac	0x2b7e2	59	32	『ビーチの木陰で寝過ごしたぞ！\n妃月編』	Overslept in the Beach Shade!\nHimeragi Chapter
ID00008	rom_all_chara_event_g.pac	0x2b9b9	52	39	『風でスカートが！　妃月ビーチ編』	The Wind Caught Her Skirt! Himeragi, Beach
ID00008	rom_all_chara_event_g.pac	0x2bb90	31	60	『保健室で眠る凜世』	Rinze Asleep in the Infirmary
ID00008	rom_all_chara_event_g.pac	0x2bd68	27	64	『出会い頭のキス』	A Kiss on First Meeting
ID00008	rom_all_chara_event_g.pac	0x2bf3f	30	60	『夜は部屋を出ない』	I Don't Leave My Room at Night
ID00008	rom_all_chara_event_g.pac	0x2c116	30	60	『風呂上がりの妃月』	Himeragi Fresh from the Bath
ID00008	rom_all_chara_event_g.pac	0x2c2ec	40	51	『エアホッケーで胸元が…』	Her Neckline During Air Hockey...
ID00008	rom_all_chara_event_g.pac	0x2c4c3	34	57	『部屋着でストレッチ』	Stretching in Loungewear
ID00008	rom_all_chara_event_g.pac	0x2c69b	36	54	『凜世のおやすみコール』	Rinze's Goodnight Call
ID00008	rom_all_chara_event_g.pac	0x2c872	45	45	『スポーツスクエアに寄ってた』	I Stopped by the Sports Square
ID00008	rom_all_chara_event_g.pac	0x2ca49	45	45	『バレエ教室に通い始めた凜世』	Rinze Started Ballet Lessons
ID00008	rom_all_chara_event_g.pac	0x2cc20	54	36	『スポーツグラビア雑誌でドッキリ！』	A Prank with a Sports Gravure Magazine!
ID00008	rom_all_chara_event_g.pac	0x2cdf7	39	51	『マンガを買いに来た妃月』	Himeragi Came to Buy Manga
ID00008	rom_all_chara_event_g.pac	0x2cfce	33	57	『ゲーセンで涼む凜世』	Rinze Cooling Off at the Arcade
ID00008	rom_all_chara_event_g.pac	0x2d1a5	30	60	『ゲーセンで雨宿り』	Sheltering from the Rain at the Arcade
ID00008	rom_all_chara_event_g.pac	0x2d37c	36	54	『体操部の坂道ダッシュ』	The Gymnastics Club's Hill Dash
ID00008	rom_all_chara_event_g.pac	0x2d553	48	42	『海の丘公園でだ～れだ　凜世編』	Guess Who at Hill Park: Rinze
ID00008	rom_all_chara_event_g.pac	0x2d729	46	45	『ブックカフェで勉強する妃月』	Himeragi Studying at the Book Cafe
ID00008	rom_all_chara_event_g.pac	0x2d900	34	57	『踊る妃月をつい録画』	Caught Himeragi Dancing on Camera
ID00008	rom_all_chara_event_g.pac	0x2dad8	30	60	『妃月はアイス好き』	Himeragi Loves Ice Cream
ID00008	rom_all_chara_event_g.pac	0x2dcae	49	42	『プリントシールでムリヤリ笑顔』	A Forced Smile in the Photo Stickers
ID00008	rom_all_chara_event_g.pac	0x2de86	30	60	『恋人の鐘が苦手…』	I Don't Like the Lovers' Bell...
ID00008	rom_all_chara_event_g.pac	0x2e05c	37	54	『家族写真の代わりに…』	Instead of a Family Photo...
ID00008	rom_all_chara_event_g.pac	0x2e232	23	69	『妃月の笑顔』	Himeragi's Smile
ID00008	rom_all_chara_event_g.pac	0x2e40a	28	63	『スマイルキッス』	Smile Kiss
ID00008	rom_all_chara_event_g.pac	0x2e5e1	37	54	『壁ドンで焼きそばパン』	A Yakisoba Roll and a Wall Slam
ID00008	rom_all_chara_event_g.pac	0x2e7b9	30	60	妃月告白すっぽかされ	Himeragi Confession Stood Up
ID00008	rom_all_chara_event_g.pac	0x2e990	37	53	休日デートすっぽかし1回目	Holiday Date No-Show 1
ID00008	rom_all_chara_event_g.pac	0x2eb67	37	53	休日デートすっぽかし2回目	Holiday Date No-Show 2
ID00008	rom_all_chara_event_g.pac	0x2ed3e	36	54	妃月休日デート断り　警告	Himeragi Holiday Date Refused - Warning
ID00008	rom_all_chara_event_g.pac	0x2ef15	27	63	妃月休日デート断り	Himeragi Holiday Date Refused
ID00008	rom_all_chara_event_g.pac	0x2f0eb	34	57	登校エンカウント、妃月	School Encounter, Himeragi
ID00008	rom_all_chara_event_g.pac	0x2f2c3	35	55	浴場広間ランダム01、妃月	Bath Hall Random 01, Himeragi
ID00008	rom_all_chara_event_g.pac	0x2f49a	35	55	浴場広間ランダム02、妃月	Bath Hall Random 02, Himeragi
ID00008	rom_all_chara_event_g.pac	0x2f671	36	54	『阿武壬さんと買い出し』	Shopping with Abumi
ID00008	rom_all_chara_event_g.pac	0x2f848	30	60	『ワニに八つ当たり』	Taking It Out on the Crocodile
ID00008	rom_all_chara_event_g.pac	0x2fa1f	24	66	『たまさんの涙』	Tama's Tears
ID00008	rom_all_chara_event_g.pac	0x2fbf6	27	63	『カフェでため息』	A Sigh at the Cafe
ID00008	rom_all_chara_event_g.pac	0x2fdcd	33	57	『カラオケと涙の真相』	Karaoke and the Truth Behind the Tears
ID00008	rom_all_chara_event_g.pac	0x2ffa4	33	57	『軽食メニューの研究』	Researching the Light Meal Menu
ID00008	rom_all_chara_event_g.pac	0x3017b	27	63	『一緒に鳴らす鐘』	Ringing the Bell Together
ID00008	rom_all_chara_event_g.pac	0x30352	51	39	『私のこと…嫌いじゃないでしょ？』	You Don't... Dislike Me, Do You?
ID00021	rom_all_chara_costume_g.pac	0x2ba	6	121	なし	None
ID00021	rom_all_chara_costume_g.pac	0x142c	18	109	エロース水着	Eros Swimsuit
ID00021	rom_all_chara_costume_g.pac	0x2a6e	9	118	白水着	White Swimsuit
ID00021	rom_all_chara_costume_g.pac	0x4318	12	115	部屋水着	Room Swimsuit
ID00023	rom_all_chara_free_accessory_g.pac	0x8f4	9	118	タオル	Towel
ID00023	rom_all_chara_free_accessory_g.pac	0xa56	33	94	仮想探偵プリズムミュウ	Virtual Detective Prism Miu
ID00023	rom_all_chara_free_accessory_g.pac	0xbb8	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xd1a	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xe7c	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xfde	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x1140	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x12a2	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x1404	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x16c8	15	112	ガリ勉眼鏡	Nerd Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x182a	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x198c	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x1aee	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x1c50	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x1db2	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x1f14	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x2076	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x21d8	15	112	アイマスク	Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x233a	39	88	ヘッドマウントディスプレイ	Head-Mounted Display
ID00023	rom_all_chara_free_accessory_g.pac	0x249c	24	103	ホットアイマスク	Hot Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x2760	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x28c2	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x2a24	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x2b86	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x2ce8	6	121	なし	None
ID00023	rom_all_chara_free_accessory_g.pac	0x2e4a	15	112	日焼け０１	Tan 01
ID00023	rom_all_chara_free_accessory_g.pac	0x2fac	15	112	日焼け０２	Tan 02
ID00023	rom_all_chara_free_accessory_g.pac	0x310e	15	112	日焼け０３	Tan 03
ID00023	rom_all_chara_free_accessory_g.pac	0x3270	13	114	なし+濡れ	None + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x33d2	22	105	日焼け０１+濡れ	Tan 01 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x3534	22	105	日焼け０２+濡れ	Tan 02 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x3696	22	105	日焼け０３+濡れ	Tan 03 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x395a	9	118	リボン	Ribbon
ID00023	rom_all_chara_free_accessory_g.pac	0x3abc	9	118	タオル	Towel
ID00023	rom_all_chara_free_accessory_g.pac	0x3c1e	42	85	仮想姫アリシアハイランディア	Virtual Princess Alicia Highlandia
ID00023	rom_all_chara_free_accessory_g.pac	0x3d80	33	94	アリシアハイランディア	Alicia Highlandia
ID00023	rom_all_chara_free_accessory_g.pac	0x3ee2	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x4044	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x41a6	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x4308	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x446a	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x45cc	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x472e	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x49f2	9	118	リボン	Ribbon
ID00023	rom_all_chara_free_accessory_g.pac	0x4b54	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x4cb6	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x4e18	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x4f7a	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x50dc	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x523e	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x53a0	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x5502	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x5664	15	112	アイマスク	Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x57c6	39	88	ヘッドマウントディスプレイ	Head-Mounted Display
ID00023	rom_all_chara_free_accessory_g.pac	0x5928	24	103	ホットアイマスク	Hot Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x5bec	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x5d4e	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x5eb0	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x6012	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x6174	6	121	なし	None
ID00023	rom_all_chara_free_accessory_g.pac	0x62d6	15	112	日焼け０１	Tan 01
ID00023	rom_all_chara_free_accessory_g.pac	0x6438	15	112	日焼け０２	Tan 02
ID00023	rom_all_chara_free_accessory_g.pac	0x659a	15	112	日焼け０３	Tan 03
ID00023	rom_all_chara_free_accessory_g.pac	0x66fc	13	114	なし+濡れ	None + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x685e	22	105	日焼け０１+濡れ	Tan 01 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x69c0	22	105	日焼け０２+濡れ	Tan 02 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x6b22	22	105	日焼け０３+濡れ	Tan 03 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x6de6	9	118	タオル	Towel
ID00023	rom_all_chara_free_accessory_g.pac	0x6f48	36	91	仮想参謀ミラクルサミット	Virtual Strategist Miracle Summit
ID00023	rom_all_chara_free_accessory_g.pac	0x70aa	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x720c	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x736e	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x74d0	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x7632	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x7794	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x78f6	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x7bba	36	91	仮想参謀ミラクルサミット	Virtual Strategist Miracle Summit
ID00023	rom_all_chara_free_accessory_g.pac	0x7d1c	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x7e7e	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x7fe0	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x8142	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x82a4	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x8406	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x8568	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x86ca	15	112	アイマスク	Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x882c	39	88	ヘッドマウントディスプレイ	Head-Mounted Display
ID00023	rom_all_chara_free_accessory_g.pac	0x898e	24	103	ホットアイマスク	Hot Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x8c52	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x8db4	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x8f16	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x9078	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x91da	6	121	なし	None
ID00023	rom_all_chara_free_accessory_g.pac	0x933c	15	112	日焼け０１	Tan 01
ID00023	rom_all_chara_free_accessory_g.pac	0x949e	15	112	日焼け０２	Tan 02
ID00023	rom_all_chara_free_accessory_g.pac	0x9600	15	112	日焼け０３	Tan 03
ID00023	rom_all_chara_free_accessory_g.pac	0x9762	13	114	なし+濡れ	None + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x98c4	22	105	日焼け０１+濡れ	Tan 01 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x9a26	22	105	日焼け０２+濡れ	Tan 02 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x9b88	22	105	日焼け０３+濡れ	Tan 03 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0x9e4c	9	118	タオル	Towel
ID00023	rom_all_chara_free_accessory_g.pac	0x9fae	39	88	仮想女王ノーブルディーヴァ	Virtual Queen Noble Diva
ID00023	rom_all_chara_free_accessory_g.pac	0xa110	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xa272	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xa3d4	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xa536	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xa698	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xa7fa	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xa95c	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xac20	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xad82	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xaee4	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xb046	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xb1a8	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xb30a	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0xb46c	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0xb5ce	15	112	アイマスク	Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0xb730	39	88	ヘッドマウントディスプレイ	Head-Mounted Display
ID00023	rom_all_chara_free_accessory_g.pac	0xb892	24	103	ホットアイマスク	Hot Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0xbb56	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xbcb8	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xbe1a	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xbf7c	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xc0de	6	121	なし	None
ID00023	rom_all_chara_free_accessory_g.pac	0xc240	15	112	日焼け０１	Tan 01
ID00023	rom_all_chara_free_accessory_g.pac	0xc3a2	15	112	日焼け０２	Tan 02
ID00023	rom_all_chara_free_accessory_g.pac	0xc504	15	112	日焼け０３	Tan 03
ID00023	rom_all_chara_free_accessory_g.pac	0xc666	13	114	なし+濡れ	None + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xc7c8	22	105	日焼け０１+濡れ	Tan 01 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xc92a	22	105	日焼け０２+濡れ	Tan 02 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xca8c	22	105	日焼け０３+濡れ	Tan 03 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xcd50	9	118	タオル	Towel
ID00023	rom_all_chara_free_accessory_g.pac	0xceb2	30	97	仮想海賊ピュアマリン	Virtual Pirate Pure Marine
ID00023	rom_all_chara_free_accessory_g.pac	0xd014	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xd176	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xd2d8	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xd43a	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xd59c	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xd6fe	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xd860	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0xdb24	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xdc86	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xdde8	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xdf4a	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xe0ac	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0xe20e	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0xe370	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0xe4d2	15	112	アイマスク	Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0xe634	39	88	ヘッドマウントディスプレイ	Head-Mounted Display
ID00023	rom_all_chara_free_accessory_g.pac	0xe796	24	103	ホットアイマスク	Hot Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0xea5a	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xebbc	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xed1e	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xee80	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0xefe2	6	121	なし	None
ID00023	rom_all_chara_free_accessory_g.pac	0xf144	15	112	日焼け０１	Tan 01
ID00023	rom_all_chara_free_accessory_g.pac	0xf2a6	15	112	日焼け０２	Tan 02
ID00023	rom_all_chara_free_accessory_g.pac	0xf408	15	112	日焼け０３	Tan 03
ID00023	rom_all_chara_free_accessory_g.pac	0xf56a	13	114	なし+濡れ	None + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xf6cc	22	105	日焼け０１+濡れ	Tan 01 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xf82e	22	105	日焼け０２+濡れ	Tan 02 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xf990	22	105	日焼け０３+濡れ	Tan 03 + Wet
ID00023	rom_all_chara_free_accessory_g.pac	0xfc54	9	118	タオル	Towel
ID00023	rom_all_chara_free_accessory_g.pac	0xfdb6	39	88	仮想魔法少女ラッキーリンゼ	Virtual Magical Girl Lucky Rinze
ID00023	rom_all_chara_free_accessory_g.pac	0xff18	12	115	キャップ	Cap
ID00023	rom_all_chara_free_accessory_g.pac	0x1007a	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x101dc	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x1033e	9	118	ネコ耳	Cat Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x104a0	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x10602	9	118	イヌ耳	Dog Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x10764	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x108c6	9	118	ウサ耳	Bunny Ears
ID00023	rom_all_chara_free_accessory_g.pac	0x10b8a	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x10cec	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x10e4e	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x10fb0	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x11112	9	118	メガネ	Glasses
ID00023	rom_all_chara_free_accessory_g.pac	0x11274	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x113d6	15	112	サングラス	Sunglasses
ID00023	rom_all_chara_free_accessory_g.pac	0x11538	15	112	アイマスク	Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x1169a	39	88	ヘッドマウントディスプレイ	Head-Mounted Display
ID00023	rom_all_chara_free_accessory_g.pac	0x117fc	24	103	ホットアイマスク	Hot Eye Mask
ID00023	rom_all_chara_free_accessory_g.pac	0x11ac0	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x11c22	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x11d84	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x11ee6	18	109	ブレスレット	Bracelet
ID00023	rom_all_chara_free_accessory_g.pac	0x12048	6	121	なし	None
ID00023	rom_all_chara_free_accessory_g.pac	0x121aa	15	112	日焼け０１	Tan 01
ID00023	rom_all_chara_free_accessory_g.pac	0x1230c	15	112	日焼け０２	Tan 02
ID00023	rom_all_chara_free_accessory_g.pac	0x1246e	15	112	日焼け０３	Tan 03
ID00023	rom_all_chara_free_accessory_g.pac	0x125d0	13	114	なし+濡れ	None + Wet
