file_id,offset_hex,byte_length,jp_text,en_text,ru_text,de_text
ID00014,0000224e,21,　妖かしの類」,things like yokai.,,
ID00014,00002291,18,「妖かし？」,Yokai?,,
ID00014,00002436,27,「妖怪ともいう…」,Also called youkai...,,
ID00014,000025e4,51,「高まった霊力で現実に姿を現し…、,Manifesting in reality...,,
ID00014,00002626,45,　街の人をいざこざに巻き込む」,and cause trouble for the townspeople.,,
ID00014,000027e6,47,「@str_000先輩も気をつける…べき」,@str_000-senpai should also...be cautious.,,
ID00014,00002843,21,「お、おう…」,...right...,,
ID00014,00002a18,21,「それじゃ…」,Well then...,,
ID00014,00002e5b,60,（霊とか、妖怪とか、オカルト、オカルト）,spirits and yokai and occult and occult,,
ID00015,000019c2,42,「っちは～。…って、暑っ！」,"It's hot~... Wait, it's so hot!",,
ID00015,00001a83,53,「よぉ～、@str_000～。そうなんだよぉ。,"Yo~, @str_000~. That's right.",,
ID00015,00001ac7,48,　クーラーが壊れたみたいでよぉ」,The air conditioner seems to be broken~,,
ID00015,00001d2a,42,「こう暑くちゃ、動画の編集も,It's so hot I can't even edit videos,,
ID00015,00001d63,30,　ままならないよぉ」,properly.,,
ID00015,00001ef6,48,「図書室でやればいいじゃないか」,You could do it in the library.,,
ID00015,0000227e,45,「ああ～ん？　俺たちの動画を、,Aaah? Do you think we can edit our video,,
ID00015,000022ba,60,　あんな公共の場で編集できると思うか？」,in such a public place?,,
ID00015,000023fc,54,「素材のサムネイルでさえ危険だよぉ」,Even the thumbnails are risky.,,
ID00015,00002614,39,「ウッヒャッヒャッヒャッ」,Wuhyahyahyah~,,
ID00015,0000281d,30,「ウッヒッヒッヒ～」,Wuhhuhuhu~,,
ID00015,00002b66,48,「言ってろ。俺はさっさと帰るよ」,"Tell 'em yourself, I'm outta here.",,
ID00015,00002e57,21,「じゃあな～」,Later~,,
ID00015,00002fff,21,「じゃあね～」,See ya~,,
ID00015,000032fd,21,（鞄、鞄っと）,"(Bag, bag...)",,
ID00015,000037e9,57,（ふ～っ、暑ちぃ～っ。アイス食いてぇ）,"Phew~, it's so hot~. Want some ice cream.",,
ID00015,00003850,36,（駅前モールのパン屋が、,The station bakery.,,
ID00015,00003883,57,　いつも１割引なんだよな。寄ってくか）,Maybe I should stop by.,,
ID00015,00003945,54,（ん？　この『雪娘アイスバー』って、,"Hm? This 'Snow Maiden Ice Bar',",,
ID00015,0000398a,60,　初めて見るな。“身も心も凍りつく”って,I've never seen it.,,
ID00015,000039d5,45,　冷えそう～。よし、これだ！）,"Yesss, this is the one!",,
ID00015,00003a7e,42,「ありがとうございました～」,Thank you so much~,,
ID00015,00004034,54,「ガブッ。うっ！　冷っめて～～っ！」,*Chomp*. Ouch! So cold~~~!,,
ID00015,00004098,45,（単にみぞれ味だけどうまい！）,The flavored ice is good!,,
ID00015,000040f3,60,「んぐんぐんぐんぐ…うっ、こめかみに…」,"*Mmmph mmmph... ow, my temples...*",,
ID00015,00004198,48,（ふ～っ、一気に食ってしまった。,"Phew, I just ate it in one bite.",,
ID00015,000041d7,39,　なんか魔性のうまさだぞ）,It's like a demonic deliciousness.,,
ID00015,000042ef,57,（おっ、しかも当たりだ！　もう１本…）,"*Hey, and I got lucky! Another one...*",,
ID00015,0000440d,57,（うぅ……寒い。メチャクチャ冷えたな。,*Ugh... so cold. It’s freezing.*,,
ID00015,00004455,24,　今度にするか）,I’ll do it next time.,,
ID00015,00004799,15,「妖気…」,...妖气...,,
ID00015,000047d6,18,「あ、内魔」,"Oh, Inner Demon.",,
ID00015,00004c64,30,「妖気を…感じる…」,...I can feel the youki...,,
ID00015,00004d17,54,「妖気って、幽霊の気配ってことか？」,"Youki is like a ghost's aura, right?",,
ID00015,00004e0f,33,「これは…妖かしの類」,This...is a yokai.,,
ID00015,00004eae,66,「私の髪の毛が逆立つ時…近くに妖かしがいる」,"When my hair stands, there's a yokai near.",,
ID00015,00004f62,45,「どっかの有名なキャラかよ！」,Some famous character or something!,,
ID00015,00005122,54,「私の場合…両目が目玉のおとうさん」,In my case... both eyes turn into eyeballs.,,
ID00015,00005186,18,「怖ェよ！」,Scary!,,
ID00015,0000532b,27,「フフフフフフフ」,Heheheheh,,
ID00015,000054d9,59,「妖気は…@str_000先輩の方から…感じた…」,It felt like it came from @str_000-senpai.,,
ID00015,0000560d,63,「よしてくれよ、妖怪の知り合いはいないぞ」,"Come on, I don't know any yokai.",,
ID00015,00005975,27,「…今は感じない」,...I can't feel it now.,,
ID00015,000059be,33,「気のせい、気のせい。,It was just my imagination...,,
ID00015,000059ee,42,　妖怪なんてオカルトだって。,Yokai are just occult stuff anyway.,,
ID00015,00005a27,24,　それじゃあな」,See ya.,,
ID00015,00005ad1,15,「また…」,Later...,,
ID00016,000014dd,18,「あ、内魔」,"Oh, Inner Demon.",,
ID00016,0000156d,23,「@str_000先輩…」,@str_000-senpai...,,
ID00016,000015b2,33,「これから、水泳か？」,"Swimming next, huh?",,
ID00016,000017a9,15,「そう…」,That's right...,,
ID00016,00001817,30,（内魔のスク水姿…）,(Innerma in her swimsuit...),,
ID00016,000018e7,54,（なかなかの…プロポーションだよな。,(She's got a pretty good figure...),,
ID00016,0000192c,48,　これはレコチャンスなんじゃ…）,(This is a great chance to record it...),,
ID00016,00001b38,27,「妖気を…感じる」,I can feel the youki...,,
ID00016,00001b81,12,「えっ」,Oh!,,
ID00016,00001d9c,42,「これは…妖かしじゃない…。,This isn't... youki...,,
ID00016,00001dd5,35,　@str_000先輩の…邪気？」,Is it @str_000-senpai's... malice?,,
ID00016,00001e26,42,「はは……録って…いいか？」,Haha... can I record this?,,
ID00016,00001fe3,15,「私を？」,Me?,,
ID00016,00002020,12,「ああ」,Yeah.,,
ID00016,000020ae,60,「録りたいんだよ。スク水…似合ってるし、,I want a pic of you.,,
ID00016,000020f9,48,　目が隠れてるのも個性的だし…」,It's unique that way.,,
ID00016,00002311,39,「そう……なら、構わない」,"Then, if that's how it is, it's fine.",,
ID00016,000024fa,51,「初めて…そんなこと言われたの…」,It's the first time... someone said that to me...,,
ID00016,0000255b,48,「そうなのか？　目が隠れてるのも,Is that so? The fact that your eyes are covered,,
ID00016,0000259a,60,　個性的だし、録ってみたいと思うけどな」,"is unique, and I'm curious about recording it.",,
ID00016,000027be,33,「…いいよ、録っても」,"Sure, go ahead and record it.",,
ID00016,0000283c,36,「よ、よし！　じゃあ…」,Y-Yeah! Then...,,
ID00016,0000292f,48,（ん？　んん？　電源が入らない）,Huh? Hm? It's not turning on.,,
ID00016,00002b04,24,「どうかした？」,What's wrong?,,
ID00016,00002b4a,39,「…バッテリー切れらしい。,It seems the battery died.,,
ID00016,00002b80,57,　せっかくＯＫしてくれたのに、悪い…」,Sorry... You were so nice to let me use it.,,
ID00016,00002d4c,48,「残念…その気にさせておいて…」,Damn... I got you all excited for nothing...,,
ID00016,00002f0f,21,「それじゃ…」,Well then...,,
ID00016,00002f52,24,「ああ、またな」,Later~,,
ID00016,00003223,54,（くそ～っ、せっかくのチャンスを…）,"Shit, I just wasted a chance like that...",,
ID00016,000032d5,42,（ん？　電源入るじゃねーか！,Huh? It's turning on!,,
ID00016,0000330e,42,　押しミスったか？　もう一度,Did you hit it by mistake? Try again.,,
ID00016,00003347,27,　プール戻って…）,Go back to the pool...,,
ID00016,000033de,33,（くっ、チャイムが…）,"Damn, the bell...",,
ID00017,0000160e,48,「あ、ベリィ君、ここにいたんだ」,"Hey, Veli-kun, you're here.",,
ID00017,0000166c,12,「え？」,What?,,
ID00017,00001aa9,21,「マリアさん」,Maria.,,
ID00017,00001b70,42,（出会ったときのビキニだ…）,She's wearing the bikini we met in...,,
ID00017,00001c2a,33,「フフッ、暑いわねぇ」,"Heheh, it is hot, isn't it?",,
ID00017,00001ce8,36,「な、夏だから。ははは」,"Well, it IS summer. Hahaha",,
ID00017,00001f93,42,「汗……ぬぐってくれない？」,Can you wipe my sweat off for me?,,
ID00017,00002133,12,「えっ」,Oh!,,
ID00017,000023d3,48,「前も…後ろも…ビッショリなの」,My front...my back...are all wet.,,
ID00017,0000259d,39,「前も…後ろも…ゴクリ…」,My front...my back...*gulp*...,,
ID00017,0000263d,33,「特に…胸の周りが…」,Especially around my chest...,,
ID00017,000026a0,18,「む、胸…」,M-my chest...,,
ID00017,000026fe,36,「お願い……ぬぐって…」,Please...wipe it off...,,
ID00017,00002750,23,「@str_000…先輩」,@str_000...senpai,,
ID00017,00002909,12,「ん？」,Hm?,,
ID00017,00002aa8,15,「先輩…」,Senpai...,,
ID00017,00002d74,15,「先輩…」,Senpai...,,
ID00017,00002ddb,33,「うわっ！　内魔！？」,Whoa! Inside magic!?,,
ID00017,00002f58,57,「こんなところで寝てると…日焼けする。,If you sleep here... you'll get sunburned.,,
ID00017,00002fa0,51,　過度な日焼けは…体によくない…」,Too much sunburn isn't good for your body...,,
ID00017,00003001,39,「なんだよ…夢だったのか」,What the hell... it was just a dream?,,
ID00017,00003b3d,30,「夢？　…どんな？」,Dream? ...What kind?,,
ID00017,00003b89,18,「それは…」,It's...,,
ID00017,00003bc9,48,（マリアさんのあられもない夢とは,(Maria's perverted dream or something,,
ID00017,00003c08,21,　言えない…）,Can't say that...,,
ID00017,00003c99,60,「な、なんでもないって！　それじゃな！」,N-nothing! See ya!,,
ID00017,00004034,12,「あ…」,...,,
ID00017,000044fd,54,（ったく、いつの間に眠り込んだんだ？,"Man, when did I fall asleep?",,
ID00017,00004542,42,　…けど、いい夢だったなぁ）,But it was a good dream.,,
ID00018,000019c2,27,（誰もいないか…）,(I guess nobody's here...),,
ID00018,00001a0b,39,「あっ！　ナツにいーっ！」,Ah! Natsuii!,,
ID00018,00001fc8,21,「あ、まひろ」,"Ah, Mahiro",,
ID00018,0000205b,51,「エヘッ、まひろちゃん登場～っ！」,"Hehe, Mahiro-chan's here~!",,
ID00018,0000227e,33,「な～にやってんの？」,What are you doing?,,
ID00018,000022cd,36,「被写体を捜してだな…」,Looking for subjects...,,
ID00018,00002484,36,「要するに暇ってこと？」,So you're bored?,,
ID00018,000024d6,30,「…まぁ、そうだな」,"...Yeah, I guess.",,
ID00018,00002703,48,「じゃあ……お願いしたいことが…,So... I have a favor to ask...,,
ID00018,00002742,27,　あるんだけどぉ」,It's just that...,,
ID00018,00002c78,21,「なんだよ？」,What's up?,,
ID00018,00002f33,54,「あのね……大きくして……欲しいの」,You see... I want them bigger...,,
ID00018,0000332a,18,「なにを？」,What?,,
ID00018,000033e7,27,「その……胸…を」,That is... my boobs...,,
ID00018,000034cf,15,「胸！？」,My boobs!?,,
ID00018,000036b8,30,「ほら、揉まれると…,"See, when you're touched...",,
ID00018,000036e5,48,　大きくなるっていうじゃない？」,"They get bigger, right?",,
ID00018,000038a8,60,「だから……ナツにいに……揉んで欲しい」,So... I want you to touch me...,,
ID00018,0000398f,33,「お、おま…そんな…」,O-Oh my... Really?,,
ID00018,00003b8c,18,「お願い…」,Please...,,
ID00018,00003bcc,42,「ゴクリ……い、いいのか？」,I-I'm okay with it?,,
ID00018,00003c42,15,「早く…」,Hurry up...,,
ID00018,00003c9d,18,「よ、よし」,A-alright,,
ID00018,00003cdd,42,（も、揉むのか…この胸を…。,Y-You'll touch them?,,
ID00018,00003d16,36,　まひろ……そんな……）,Mahiro... You can't be serious...,,
ID00018,00003d68,33,「早くぅ…ナツにい…」,Hurry up... Natu...,,
ID00018,00003db7,21,「う、うう…」,"U, ugh...",,
ID00018,00003dfa,24,「ナツ…先輩…」,Natu... senpai...,,
ID00018,00003e40,12,「ん？」,Hm?,,
ID00018,00004153,15,「先輩…」,Senpai...,,
ID00018,0000441f,15,「先輩…」,Senpai...,,
ID00018,000045b4,33,「うわっ！　内魔！？」,Whoa! Inside magic!?,,
ID00018,00004603,60,「また、こんなところで寝るとは…うかつ。,You're sleeping here again... That's careless.,,
ID00018,0000464e,48,　日焼けし過ぎは…体によくない」,Getting too sunburned isn't good for your body.,,
ID00018,00004915,36,「お、おう…そうだよな」,Y-Yeah... You're right.,,
ID00018,000051e4,33,「また、あんな夢を…」,Having that dream again...,,
ID00018,00005398,21,「あんな夢？」,That dream?,,
ID00018,00005429,63,「な、なんでもねーって！　それじゃあな！」,N-nothing! See ya!,,
ID00018,000057c7,12,「あ…」,...,,
ID00018,00005a8b,39,（欲求不満なのか？　俺…）,Is she unsatisfied...? Me...,,
ID00019,0000179e,33,（参考書、参考書…と。,(Study guide... study guide...),,
ID00019,000017ce,57,　たま～にとはいえ、放課後に勉強とは、,"Even if it's just sometimes, studying after school,",,
ID00019,00001816,36,　結構真面目だよな、俺）,"you're pretty serious, huh?",,
ID00019,00001868,27,「ここにいたんだ」,You were here all along.,,
ID00019,000018b1,12,「ん？」,Hm?,,
ID00019,00001e19,18,「あ、反町」,Huh? Sorimachi?,,
ID00019,00001fbe,51,「居残り勉強なんて、感心じゃない」,"「Studying after school? Impressive, isn't it?」",,
ID00019,0000201f,30,「ああ、たまにはな」,"Ah, every now and then.",,
ID00019,00002133,18,「うんうん。,"Yeah, yeah.",,
ID00019,00002154,47,　やるときはやるのが@str_000よね」,"When you do, @str_000 does it too.",,
ID00019,00002236,12,「おう」,Sure thing.,,
ID00019,000025db,27,「けど、今日は…」,But today...,,
ID00019,00002a1c,51,「私と……もっといい勉強しない？」,Why don't we... study something better?,,
ID00019,00002b4b,24,「もっといい？」,Something better?,,
ID00019,00002c59,36,「そう……恋の…勉強…」,Yeah... studying love...,,
ID00019,00002e53,21,「こっ恋！？」,Studying love!?!,,
ID00019,00003037,15,「…して」,...do it,,
ID00019,00003074,21,「ええっ！？」,What!??,,
ID00019,00003106,15,「早く…」,Hurry up...,,
ID00019,00003143,33,「お、おま…そんな…」,O-oh my... Really?,,
ID00019,000031e2,48,「ええよ…うちを…好きにして…」,Sure...do whatever you want with me...,,
ID00019,00003240,60,（ど、どうすれば…つき合ってもないのに。,W-What should I do...we're not even dating yet.,,
ID00019,0000328b,60,　けど、女の子に恥をかかせるわけには…）,"But, I can't let a girl get embarrassed like this...",,
ID00019,00003477,23,「@str_000先輩…」,@str_000-senpai...,,
ID00019,000034bc,12,「あ？」,Huh?,,
ID00019,00003785,15,「先輩…」,Senpai...,,
ID00019,000037c2,39,「うわああっ！　内魔！？」,Uwaaaah! Nai-ma!?,,
ID00019,00003945,42,「また…こんなとこで寝て…」,Again...sleeping in a place like this...,,
ID00019,0000399d,24,「いつの間に…」,When did...,,
ID00019,000042f7,45,「…この間から様子がおかしい。,...You've been acting weird since then.,,
ID00019,00004333,33,　どんな夢…見てる？」,What kind of dream...?,,
ID00019,00004382,42,「な、なんだっていいだろ？」,"You can say anything, right?",,
ID00019,000043da,60,（節操なくみだらな夢を、次々と見てるとは,You've been having one dirty dream after another.,,
ID00019,00004425,18,　言えねー）,I can't say that!,,
ID00019,000044b3,30,「そ、それじゃな！」,S-See ya!,,
ID00020,00001b69,20,「あ、@str_000」,"Ah, @str_000",,
ID00020,00001bab,30,「これから部活か？」,You're heading to club now?,,
ID00020,00001e91,12,「そう」,Yeah.,,
ID00020,00001ee4,24,「他の部員は？」,What about them?,,
ID00020,00001f61,24,「今日は来ない」,They aren't.,,
ID00020,00002084,21,「どうして？」,Why?,,
ID00020,0000222c,50,「@str_000に……ありのままの自分を、,"@str_000, I wanted you to see me as I am,",,
ID00020,0000226d,42,　見てもらおうと思ったから」,without any pretense.,,
ID00020,000026c6,12,「ん？」,Hm?,,
ID00020,00002865,57,「これから、床の演技をするから見てて」,"I'm gonna act on the floor, watch me.",,
ID00020,00002918,18,「お、おう」,Y-Yeah.,,
ID00020,00002adb,15,「裸で…」,Naked...!,,
ID00020,00002b42,33,「は、裸あぁあぁ！？」,Y-You're naked!?,,
ID00020,00002f2d,38,「@str_000に……見て欲しい」,I want @str_000 to see me...,,
ID00020,000030bc,51,「お、おまっ！？　ちょっと待て！」,W-Wait a sec!? Hold up!,,
ID00020,00003282,24,「見たくない？」,Don't wanna look?,,
ID00020,000032c8,39,「そ、それは……その……」,T-That's...that's...,,
ID00020,0000331e,22, み…見たいっ！, I-I wanna see!,,
ID00020,0000334f,28, 自分を大切にしろ！, Value yourself!,,
ID00020,00003386,28, レコチャンスだっ！, Recording chance!,,
ID00020,000033ce,27,「み、見たいっ！」,I-I wanna look!,,
ID00020,00003467,36,「フフッ、じゃあ…見て」,"Heh heh, then...look.",,
ID00020,0000352b,33,「自分を大切にしろ！」,Take care of yourself!,,
ID00020,000036df,60,「大切にするから…見てもらいたいんだよ」,That's why I want you to see it...,,
ID00020,000038ae,30,「じゃあ…始めるよ」,Then...let's start.,,
ID00020,0000390f,33,「レコチャンスだっ！」,It's my chance!,,
ID00020,000039ae,42,「フフッ、いいよ、録っても」,"Hehe, go ahead and record it.",,
ID00020,00003ba6,12,「先輩」,Senpai...,,
ID00020,00003bef,12,「ん？」,Hm?,,
ID00020,00003ec1,26,「@str_000…先輩…」,@str_000...senpai...,,
ID00020,00003f09,30,「お前が先輩って…。,You're senpai...,,
ID00020,00003f36,39,　なんだ…また夢なのか…。,...is this another dream?,,
ID00020,00003f6c,27,　夢なのかっ！？」,...this is a dream!?,,
ID00020,00004256,15,「先輩…」,Senpai...,,
ID00020,00004293,27,「やっぱり夢か…」,It really is a dream...,,
ID00020,0000440a,30,「がっかりしてる…」,I'm disappointed...,,
ID00020,00004456,27,「当たり前だっ！」,Of course it is!,,
ID00020,00004c00,57,「男のロマンなんだぞ！　誰だって一度は,It's a guy thing!,,
ID00020,00004c48,39,　妄想するんだ！　裸で…」,Naked...,,
ID00020,00004e02,15,「裸で？」,Naked?,,
ID00020,00004e3f,36,「…いや、なんでもない」,"Nothing, forget it.",,
ID00020,00004ff6,18,「妖しい…」,Sinister...,,
ID00020,00005036,33,「あ、怪しくねぇって！,"Hey, don't be so suspicious!",,
ID00020,00005066,51,　どんな夢を見ようと自由だろ！？」,"You can dream whatever you want, right?",,
ID00020,00005158,54,「そうじゃない…。妖かしを疑ってる」,That's not it... I'm suspicious of the yokai.,,
ID00020,000051bc,33,「妖かし？　妖怪か？」,Yokai? You mean a yōkai?,,
ID00020,000053b3,51,「そう。動画を録るから…そのまま」,"Right, I'm recording video so...",,
ID00020,0000566b,18,「お、おい」,"Hey, hey",,
ID00020,000057d9,45,「取り憑かれてるなら……映る」,If you're possessed... it'll show up.,,
ID00020,00005834,21,「んなバカな」,What a load of crap.,,
ID00020,000059a5,12,「む…」,Ugh...,,
ID00020,000059df,42,「ど、どうした？　まさか…」,W-what's wrong? Could it be...,,
ID00020,000062e1,24,「映らない……」,Not showing up...,,
ID00020,00006327,54,「あ、当たり前だって！　妖かしだの、,"Of course it's not! It's all that spooky,",,
ID00020,0000636c,54,　取り憑くだのオカルト、オカルト！」,"possession crap, occult nonsense, occult nonsense!",,
ID00020,0000641e,30,「そ、それじゃな！」,S-See ya!,,
ID00020,000067c8,27,「見立て違い…か」,A misdiagnosis...?,,
ID00021,0000172b,42,（ったく、体育のヤマセンめ、,"Man, that damn P.E. Yamacen,",,
ID00021,00001764,45,　バスケのボール出しとけって、,"get the basketball out already,",,
ID00021,000017a0,51,　そんなの体育委員に頼んでくれよ）,(Just ask the sports committee for that.),,
ID00021,0000186f,12,「ん？」,Hm?,,
ID00021,00001d79,63,「あ、相良さん。なんで倉庫のドアを閉め…」,"Ah, Sagara-san. Why're you closing that?",,
ID00021,00002030,56,「@str_000君が…入ってくのが見えたから」,Because I saw @str_000... coming in.,,
ID00021,000021d1,27,「そ、そうなんだ？,R-Really?,,
ID00021,000021fb,39,　女子の体育は外だよね？」,"Girls' P.E. is outside, right?",,
ID00021,000022fa,18,「いいの…」,It's fine...,,
ID00021,000024e9,60,「体育より大切なこと…教えて欲しいから」,Something's more important than P.E...,,
ID00021,00002be7,42,「演技してて…わからないの。,I don't get it when I'm acting...,,
ID00021,00002c20,36,　恋が……どんなものか」,What love is like...,,
ID00021,00002cf9,12,「えっ」,Oh!,,
ID00021,00002f39,48,「経験がないから……わからない」,Since I've never experienced it...,,
ID00021,0000312c,30,「だから、教えて…」,"So, please teach me...",,
ID00021,000031c8,33,「どうすれば…いい？」,What... should I do?,,
ID00021,0000323d,36,「ど、どうすればって…」,W-what should I do?,,
ID00021,000033f4,33,「私のこと……嫌い？」,Do you hate me?,,
ID00021,0000357e,45,「そ、そんなわけないだろ！？」,T-There's no way that's true!?,,
ID00021,0000373e,30,「じゃあ……好き？」,Then... do you like me?,,
ID00021,000038c5,15,「うぅ…」,Ugh...,,
ID00021,00003ae3,30,「恋人のキス…しよ」,Let's... kiss.,,
ID00021,00003d0b,27,「こ、恋人の！？」,L-Lovers' kiss!?,,
ID00021,00003eed,59,「私の…初めての人になって……@str_000…」,Be my first... @str_000...,,
ID00021,00004103,15,「先輩…」,Senpai...,,
ID00021,00004140,60,「先輩？　先輩！？　うぐぐ…また夢か…」,"Senpai? Senpai!? Ugh, another dream...",,
ID00021,000041e1,15,「先輩…」,Senpai...,,
ID00021,000044bf,15,「先輩…」,Senpai...,,
ID00021,000044fc,57,「くっ…もうちょっとで恋人のキスが…」,Damn it... I was so close to a lover's kiss...,,
ID00021,00004691,15,「恋人？」,Lover?,,
ID00021,000046ce,54,「お前はなんでいつもいいところで！」,Why do you always show up at the best moments!,,
ID00021,0000489a,33,「な、なんでもねーよ」,N-nothing...,,
ID00021,000050df,30,「どうもおかしい…。,Something's off...,,
ID00021,0000510c,42,　どんな夢か…私に話すべき」,You should tell me about this dream...,,
ID00021,00005164,45,「は、話せねーって、こんな夢」,I can't talk about a dream like this...,,
ID00021,000051bf,36,「欲求不満すぎだろ…俺」,I'm so damn horny...,,
ID00021,0000525f,30,「じゃ、じゃあな！」,S-see ya!,,
ID00021,00005497,12,「あ…」,...,,
ID00022,00001ffe,57,「フフッ、いいのよ…すべてを録って…」,"Heheh, it's fine... Record everything...",,
ID00022,000021a5,57,「あなたの周りって、色んなタイプの子が,There are all kinds of girls around you,,
ID00022,000021ed,21,　いるけど…」,but...,,
ID00022,00002370,45,「私…なんでしょ？　一番は…」,I wonder why? The one I like is...,,
ID00022,0000250b,30,「私と……恋しよ？」,Me and... fall in love?,,
ID00022,000027d2,33,「私の……虜になって」,Become my... slave.,,
ID00022,00002f96,36,「ハァ…ハァ…御前さん…,Haa... Haa... Misaki-senpai...,,
ID00022,00002fc9,48,　そんな…あられもないポーズ…。,Such an indecent pose...,,
ID00022,00003008,33,　俺は…俺は…もう…」,I... I can't...,,
ID00022,000030c5,48,「あぁ……御前さんだけじゃない。,"Aah... It's not just you, Misaki-senpai.",,
ID00022,00003104,42,　マリアさんも、相良さんも…,Mariana-san and Sagara-san too...,,
ID00022,0000313d,42,　みんな録れてるじゃないか」,"It's all being recorded, you know.",,
ID00022,00003195,39,「夢じゃ…なかったんだ…」,It wasn't... a dream...,,
ID00022,00003214,42,「破ーーーーーーーーーッ！」,BAAAAAAAAAAAAA!,,
ID00022,00003a51,39,「うわっ！　……あ、内魔」,"Whoa! ...Oh, it's you, Mahiro",,
ID00022,00003c0b,42,「やっぱり…取り憑かれてる」,I knew it... You're possessed,,
ID00022,00003c63,57,「取り憑かれてるって、な、なんにだよ？,"Possessed by what, exactly...?",,
ID00022,00003cab,24,　そんなわけ…」,There's no way...,,
ID00022,00003e56,45,「電源の入ってないパソコンに…,Muttering to a computer that isn't even on...,,
ID00022,00003e92,24,　つぶやいてた」,She was muttering...,,
ID00022,00003ed8,12,「え…」,Huh...?,,
ID00022,00004077,44,「@str_000先輩が見ているのは…、,"@str_000 is seeing something like...,",,
ID00022,000040b2,27,　おそらく…淫夢」,Probably a hentai dream.,,
ID00022,000040fb,15,「淫夢？」,A hentai dream?,,
ID00022,0000429d,57,「妖かしが…先輩を虜にしようとしてる」,"She's trying to seduce you, Misaki-senpai.",,
ID00022,00004304,27,「んなバカな！？」,No way! ?,,
ID00022,00004384,30,「…いや、夢の中で、,"...no, in the dream,",,
ID00022,000043b1,48,　御前さんが“虜になって”とか、,Gozen-sama's captivated.,,
ID00022,000043f0,30,　言ってたような…」,...said something like that...,,
ID00022,000045a1,42,「自己紹介した時に…言った。,When I introduced myself... I said it.,,
ID00022,000045da,42,　私の家は神社で…私は巫女。,My family runs a shrine... I'm a miko.,,
ID00022,00004613,45,　妖かしを祓うことが…出来る」,I can exorcise youkai.,,
ID00022,0000485b,60,「どんな夢を見てきたのか…私に話すべき」,You should tell me about the dreams you've had...,,
ID00022,000048c5,42,「う……誰にも言わないか？」,Ugh... Will you tell no one else?,,
ID00022,00004997,57,「言わない…。どんなみだらな夢でも…、,You won't say... even if...,,
ID00022,000049df,50,　それは@str_000先輩のせいじゃない」,"It's not your fault, @str_000-senpai.",,
ID00022,00004a3f,27,「内魔……実は…」,Inner demon... Actually...,,
ID00022,00004f08,21,「フムフム…」,...Hmm hmm...,,
ID00022,00004f4b,48,「…な、感じの夢ばっか見てんだ。,...I've been having these kinds of dreams.,,
ID00022,00004f8a,48,　俺、どうかなっちまったのか…」,Did I get a crush on you or something?,,
ID00022,00005319,39,「疑惑が確信に近づいた…」,My suspicions are close.,,
ID00022,000054d3,45,「けど…なぜ、この間の録画で…,"But... why, in the recording from before...",,
ID00022,0000550f,45,　妖かしが映らなかったのか…」,showing that suspicious thing?,,
