file_id,offset_hex,byte_length,jp_text,en_text,ru_text,de_text
ID00002,00005524,45,「な～に、ニヤニヤしてんだか」,What are you grinning about?,,
ID00002,00005a9f,63,「あ、ユイ姉。ちょっと思い出してたんだよ」,"Hey, Onee-chan. I was just reminiscing.",,
ID00002,00005c53,18,「なにを？」,What?,,
ID00002,00005c93,57,「ユイ姉がモデルになったばかりのころ。,Back when you first became a model.,,
ID00002,00005cdb,51,　ここでウォーキングを録ったよな」,"We recorded your walk here, right?",,
ID00002,00005e83,54,「ああ！　あったわね～、そんなこと」,Oh yeah! You're right.,,
ID00002,000062a4,30,「フフッ懐かしい～」,"Hehe, it feels so familiar...",,
ID00002,00006598,48,「思えば、あのころからぶろ君は、,"Thinking back on it, since that time...",,
ID00002,000065d7,36,　動画と縁があったのね」,You've always been into videos.,,
ID00002,0000689f,39,「あれは、ユイ姉に無理矢理,That time when Ui-onee forced me,,
ID00002,000068d5,36,　録らされただけだって」,was just made to record it.,,
ID00002,00006a6e,33,「手ぶれもなかったし、,It wasn't even shaky.,,
ID00002,00006a9e,36,　きれいに録れてたわよ」,It came out really clean.,,
ID00002,00006c2b,48,「また録らない？　ウォーキング」,Want to record again? Walking.,,
ID00002,00006db7,51,「あ…私の成長を見たいってわけ？」,Y-You want to see me grow?,,
ID00002,00006fa8,36,「そう。録らせてくれよ」,"Sure, let's do it.",,
ID00002,00007141,30,「フフッ、いいわよ」,"Hehe, sure.",,
ID00002,00007455,21,「行くわよ～」,Let's do it~,,
ID00002,00007498,21,「オッケー！」,Okay!,,
ID00002,00008db9,24,「どうだった？」,How was it?,,
ID00002,00008dff,57,「さすがだよ。ファッションショーみたい,"Impressive, like a fashion show.",,
ID00002,00008e47,15,　だった」,indeed,,
ID00002,00008fcb,36,「そりゃあ、プロだもの。,"Of course, I'm a pro.",,
ID00002,00008ffe,36,　体操服でも魅せるわよ」,Even gym clothes.,,
ID00002,0000941a,18,「はははは」,Hahaha,,
ID00002,0000945a,48,（小さいころとは全然違ったな…。,You've grown so much.,,
ID00002,00009499,36,　プロとして働いてきて、,"As a professional, I've",,
ID00002,000094cc,42,　ものすごく成長してるんだ）,grown so much.,,
ID00002,00009524,54,（俺も、ユイ姉ぐらい打ち込めるものが,I wish I had a passion like hers.,,
ID00002,00009569,33,　あれば…。動画は…）,Videos are...,,
ID00002,000096ff,48,「そろそろチャイムが鳴るころよ。,The bell's about to ring.,,
ID00002,0000973e,39,　教室戻らなくていいの？」,Do we have to go back to class?,,
ID00002,000098e7,45,「そ、そっか！　じゃあ、また」,S-Sure! See ya later.,,
ID00002,00009a89,18,「またね～」,See ya~,,
ID00003,0000228c,27,（ん？　ユイ姉か）,(Hmm? Yu-sis?),,
ID00003,00002337,54,「ぶろくぅ～ん、もうお昼食べたぁ？」,"Brockuuun, did you already eat lunch?",,
ID00003,0000239b,54,（う…甘い声。面倒なことを頼む気か）,...I just ate.,,
ID00003,000023ff,33,「…食ったとこだけど」,Ugh... Such a sweet voice.,,
ID00003,0000244e,36,「じゃあ、ちょっといぃ？,"So, can I ask you something?",,
ID00003,00002481,30,　付き人やってよぉ」,"Be my assistant, okay?",,
ID00003,000024cd,39,「どうせ断れないんだろ？」,You're gonna say no way right?,,
ID00003,00002522,45,「フフッ、わかってるじゃない。,"Hehe, like you could say no.",,
ID00003,0000255e,54,　ビーチで撮影してるから、すぐにね。,I'll be done with the shoot at the beach soon.,,
ID00003,000025a3,24,　それじゃね～」,See ya~,,
ID00003,00002637,15,「ったく」,Ugh.,,
ID00003,00002b05,60,（ユイ姉の仕事を手伝うの、久しぶりだな。,It's been ages since I helped Yui-nee.,,
ID00003,00002b50,33,　…まぁ、宿題やるのも,"Well, doing homework counts too.",,
ID00003,00002b80,42,　手伝いみたいなもんだけど）,I guess you could say it's like that.,,
ID00003,000032c5,57,「あ、来た来た。さっそく日傘持ってよ」,"Ah, here she comes. Bring an umbrella right away.",,
ID00003,000035bb,18,「はいはい」,Sure sure.,,
ID00003,00003a08,45,「ほら！　脚に日が当たってる！,Look! The sun's hitting your legs!,,
ID00003,00003a44,39,　日焼けしちゃうでしょ！」,"You'll get a tan, right?",,
ID00003,00003d0f,18,「お、おう」,Y-Yeah.,,
ID00003,00003f78,45,「うん、そんな感じ。ありがと」,"Yeah, looks like it. Thanks.",,
ID00003,000043b1,51,「どしたの？　なんで笑ってんの？」,What's up? Why are you smiling?,,
ID00003,0000454d,33,「いや、小さいころも、,"Well, when I was little too...",,
ID00003,0000457d,42,　こうして怒られたなぁって」,I got scolded this way.,,
ID00003,00004703,12,「あ…」,...,,
ID00003,0000511b,54,「もーっ、ちゃんと差してくれなきゃ、,"Geez, if you don't put on sunscreen properly,",,
ID00003,00005160,39,　日に焼けちゃうでしょ！」,you'll get sunburned!,,
ID00003,00005559,42,「肌はモデルの命なんだから！,Your skin is your model's life!,,
ID00003,00005592,42,　細心の注意を払ってよね！」,You have to be super cautious!,,
ID00003,00005dee,42,「変わらないなぁ、ユイ姉は」,"You haven't changed at all, Yui-nee.",,
ID00003,00005f74,57,「そう？　ずいぶん成長したと思うけど」,Really? I think you've grown a lot.,,
ID00003,0000636e,39,「そういう意味じゃなく！」,I didn't mean that kind of growth!,,
ID00003,000064f1,18,「アハハハ」,HAHAHA,,
ID00003,0000666c,57,「ユイナさーん！　お願いしまーーす！」,Yuin-saaaan! Please dooo it for meee!,,
ID00003,0000687d,27,「あ、ハーーイ！」,"Ah, hiiiii!",,
ID00003,00006bd0,36,「ありがと。それじゃね」,Thanks a lot. See ya.,,
ID00003,00006d5d,24,「がんばってな」,Good luck,,
ID00003,00006ed1,30,「ええ、もちろんよ」,Of course I will.,,
ID00003,00007525,39,（思えば…小さいころから、,"Ever since she was little,",,
ID00003,0000755b,51,　ユイ姉はプロ意識が高かったんだ。,Yuin-nee has had such high professional standards.,,
ID00003,0000759d,15,　俺は…）,I...,,
ID00003,000075da,51,（なにか…録りたいものがあれば…）,If there's anything... you want to record...,,
ID00004,00001219,27,（誰もいない…か。,No one's here... huh.,,
ID00004,00001243,48,　もう部活、終わったみたいだな）,Looks like practice is over already.,,
ID00004,000012a1,51,（ん？　こんなところにボールが…）,Huh? There's a ball here...,,
ID00004,000013ee,57,（バスケ部がしまい忘れたな。ったく…）,The basketball team must've forgotten it... Man...,,
ID00004,000016e4,45,（ここに来ると…思い出すな…）,When I come here... I remember things...,,
ID00004,00001a27,48,「ユイ姉、こんなとこにいたのか」,"Yui-nee, you were here?",,
ID00004,00001be2,42,「ぐすっ…よくわかったわね」,Sniff... You really figured it out,,
ID00004,00001ef7,42,「家のパソコンで見たんだよ」,I saw it on my home PC,,
ID00004,0000207d,48,「そっか…防犯ブザーのＧＰＳね」,"Oh, so it's the GPS from the security alarm.",,
ID00004,00002265,36,「何時だと思ってんだよ？,What time do you think it is?,,
ID00004,00002298,36,　みんな心配してんだぞ」,Everyone's worried about you.,,
ID00004,00002303,36,「みんな…気づかない…」,They... don't notice...,,
ID00004,00002490,51,「気づいてるって。迎えに来ただろ」,They noticed. That's why they came to pick me up.,,
ID00004,0000266c,30,「そうじゃなくて！」,That's not it!,,
ID00004,000029bd,51,「クラスのみんなが……気づかない。,None of my classmates... noticed.,,
ID00004,000029ff,48,　私がいなくても……気にしない」,Even when I'm not there... they don't care.,,
ID00004,00002f49,15,「え…？」,Eh..?,,
ID00004,000030b4,63,「仕事で休んだり、早く帰ることが多いから、,"I'm often absent or go home early because of work,",,
ID00004,00003102,54,　姿が見えなくても…気にとめない…」,So even if I'm not around... don't worry about it...,,
ID00004,00003645,54,「友達がいない…。みんな離れてく…。,I have no friends... everyone's leaving...,,
ID00004,0000368a,24,　そんなつもりで,That's not what I meant.,,
ID00004,000036b1,51,　モデルになったんじゃないのに…」,I didn't become a model to end up like this...,,
ID00004,00003d59,24,「私…１人だ…」,I'm... alone...,,
ID00004,00003f00,18,「ユイ姉…」,Onee-san Yui...,,
ID00004,0000406e,18,「ぐすっ…」,Sniffle...,,
ID00004,00004324,60,「なに言ってんだよ、俺や真奈がいるだろ？,"What are you saying? I'm here, and Mana is too.",,
ID00004,0000436f,48,　応援してんだぞ、ユイ姉のこと。,"I'm cheering for you, Onee-san Yui.",,
ID00004,000043ae,54,　雑誌やＣＭに出て、自慢の姉なんだ」,"She’s in magazines and commercials, my big sis.",,
ID00004,000044cc,48,「天下取るんじゃなかったのかよ？,Aren't you supposed to conquer the world?,,
ID00004,0000450b,57,　世界中を旅するんだろ？　付き人の俺を,Traveling the world? Take me with you?,,
ID00004,00004553,60,　連れてってくれるって言ったじゃないか」,Didn't you say you'd take me with you?,,
ID00004,00004725,42,「元気出せよ。らしくないぞ」,Cheer up. That's not like you.,,
ID00004,000048fa,60,「いつもお仕事で、お休みも全然なくて…」,"You're always working, and you never get any rest...",,
ID00004,00004bcd,54,「一生懸命がんばれば、がんばるほど、,"You try your hardest... the harder you work,",,
ID00004,00004c12,30,　１人になってく…」,the more alone you become...,,
ID00004,000050c9,36,「寂しいよぉ…ぶろ君…」,I miss you so much... Bro-kun...,,
ID00004,00005256,36,「そんなこと言うなよ…」,Don't say stuff like that...,,
ID00004,000052a8,42,「寂しいときは俺を呼べって！,"When you feel lonely, call me!",,
ID00004,000052e1,27,　遊んでやるから」,I'll come play with you.,,
ID00004,000054a5,24,「……ホント？」,...Really?,,
ID00004,00005626,39,「おう！　付き人なんだろ？,"Yeah! You're my assistant, right?",,
ID00004,0000565c,42,　どこだって行ってやるよ！」,I'll take you anywhere!,,
ID00004,000057e2,33,「…世界の果てでも？」,...Even to the ends of the earth?,,
ID00004,0000596c,33,「…場所がわかればな。,...If I know where it is.,,
ID00004,0000599c,36,　防犯ブザー持ってろよ」,Bring your panic button.,,
ID00004,00005b1c,33,「ＧＰＳか…便利よね」,GPS... It's so handy.,,
ID00004,00005e0c,63,「絶対来てよ～っ。来なかったらヒドいわよ」,"You have to come~. If not, I'll be pissed.",,
ID00004,0000622a,27,「わかってるって」,I know that.,,
ID00004,000063a1,33,「じゃあ…帰ろっかな」,Guess I'll head back then.,,
ID00004,00006906,39,「パパとママに謝らなきゃ。,I have to apologize to my parents too.,,
ID00004,0000693c,39,　心配かけてごめんねって」,Sorry for making you worry.,,
ID00004,00006c07,27,「俺と真奈には？」,What about Mina and me?,,
ID00004,00006d7e,33,「…ごめんね、ぶろ君」,"...Sorry, Bro-kun.",,
ID00004,00007036,48,「まぁちゃんには、あとで謝るね」,I'll make it up to Mahiro later.,,
ID00004,000071cf,33,「ん…じゃあ、帰るぞ」,"Alright, let's go.",,
ID00004,0000721e,15,「…うん」,...Yeah,,
ID00004,00007e12,24,（あ…ユイ姉…）,Ah... Onee-Ui...,,
ID00004,00007eba,48,「ぶろくぅ～ん、撮影手伝ってぇ。,"Bluh, help me take pictures.",,
ID00004,00007ef9,27,　日傘差して～っ」,Hold my umbrella~,,
ID00004,00007f42,33,「はいはい、今行くよ」,"Okay okay, I'm coming.",,
ID00004,00007f91,45,「すぐによぉ、待ってるからぁ」,"I'll be right there, wait for me.",,
ID00004,0000803a,48,（後にも先にも、あの時だけだな、,It's only ever happened once before...,,
ID00004,00008079,54,　あんなにユイ姉が落ち込んだのは…）,Onee-Ui was so down like that...,,
ID00005,00001ca5,39,（ん～と…なに飲むかなぁ）,Hmm... what should I drink?,,
ID00005,00001cfa,18,「コーラ！」,Coke!,,
ID00005,00003733,33,「お、俺の金なのに…」,"Hey, this is my money...",,
ID00005,000038c9,42,「欲しいの？　心配しなくても,You want some? Don't worry about it,,
ID00005,00003902,27,　一口あげるわよ」,"Here, have a sip.",,
ID00005,00003d15,33,「ちがっ！　金返せ！」,No way! Give me my money back!,,
ID00005,00003f0e,60,「はぁ…細かいわねぇ。大きな仕事を終えた,Phew... You're so petty.,,
ID00005,00003f59,51,　姉に、ねぎらいの言葉もないの？」,you don't have any words of appreciation for me?,,
ID00005,0000443e,12,「え？」,What?,,
ID00005,000045bf,58,「終わったのよ、『End of Summer』の撮影が」,The 'End of Summer' shoot is over.,,
ID00005,000048a9,60,「要求が厳しいカメラマンさんだったから、,"That photographer was really demanding, so...",,
ID00005,000048f4,27,　つっかれたぁ～」,I'm exhausted~,,
ID00005,00004c01,36,「そっか！　お疲れ様！」,Oh! Good job!,,
ID00005,00004d9a,30,「ラストショットは、,The last shot was...,,
ID00005,00004dc7,42,　スク水と決めてたんだって。,in a swimsuit.,,
ID00005,00004e00,30,　マニアックよね～」,That's pretty niche~,,
ID00005,000050db,45,「ははは、それでスク水なんだ」,"Haha, so that's why it was a swimsuit.",,
ID00005,00005299,12,「そっ」,Yeah.,,
ID00005,000052d3,45,「学校らしいからな、スク水は」,"It's a school swimsuit, after all.",,
ID00005,000054f1,54,「そうね。学校以外じゃ着ないものね」,That's right. You don't wear it outside of school.,,
ID00005,000056a9,63,「ん……そっか。もう…この夏が終わったら、,Hmm... I see. Once this summer ends...,,
ID00005,000056f7,36,　着ることもないのか…」,You won't be wearing it anymore...,,
ID00005,00005d64,51,「そう思うと、ちょっと寂しいわね」,Thinking about that makes me feel a bit sad.,,
ID00005,00005f00,63,「この夏、思いっきり着ればいいじゃないか」,Then just wear it as much as you can this summer!,,
ID00005,000060b4,30,「そう！　それよ！」,Exactly! That's the spirit!,,
ID00005,00006254,12,「ん？」,Hm?,,
ID00005,000063d5,63,「高校生活最後の夏だもの、スク水に限らず、,"It's our last summer of high school,",,
ID00005,00006423,60,　なにもかも思いっきり楽しまなきゃね！」,We've gotta have fun with everything!,,
ID00005,000069ba,39,「事務所にわがまま言って、,"Complain to the office about it,",,
ID00005,000069f0,54,　この夏はもう全休にしてもらったの」,I've already asked for the whole summer off.,,
ID00005,00006e11,42,「小４でモデルになって以来、,"Ever since I became a model,",,
ID00005,00006e4a,48,　全然夏休みを取れなかったから、,I never got to take summer break before.,,
ID00005,00006e89,51,　９年分を一気に取り戻すつもりよ」,"I'm gonna make up for nine years,",,
ID00005,000073fb,24,「一緒に来て！」,Come with me!,,
ID00005,00007441,18,「どこへ？」,Where to?,,
ID00005,000075c8,21,「いいから！」,Just do it!,,
ID00005,00007a9c,48,「お、おい、どこ行くんだって？」,"Hey, where're you going?",,
ID00005,00007afa,57,「来ればわかるって！　こっちこっち！」,"You'll see if you come! This way, this way!",,
ID00005,00007b61,24,「こっちって…」,This way...,,
ID00005,00007ba7,24,「ほら、早く！」,"Come on, hurry up!",,
ID00005,00007bed,18,「ったく…」,...Man...,,
ID00005,0000817e,12,「あ…」,...,,
ID00005,0000838c,48,「ほら、見て！　掘っ立て小屋が！,"Hey, look! There's a lean-to!",,
ID00005,000083cb,36,　撮影してて気づいたの」,I noticed it while taking pictures.,,
ID00005,00008880,63,「へ～っ、ビーチの裏の林にこんなとこが…」,"Wow, there's a place like this,",,
ID00005,00008ab0,57,「もうずっと誰も使ってないみたいだし、,"It looks like no one has used it for ages,",,
ID00005,00008af8,30,　好都合じゃない？」,"so it's perfect, right?",,
ID00005,00008d20,33,「好都合？　なんの？」,Perfect? For what?,,
ID00005,00008eb6,33,「もちろん、秘密基地に,"Of course, our secret hideout.",,
ID00005,00008ee6,36,　決まってるじゃない！」,of course!,,
ID00005,0000908c,27,「秘密基地ィ！？」,Secret hideout!?,,
ID00005,00009238,15,「そっ！」,Tch!,,
ID00005,000094f7,57,「さっき、９年分の夏休みを取り戻すって,"Just now, you said we'd make up for nine years.",,
ID00005,0000953f,60,　言ったでしょ？　子供のころ出来なかった,Right? The games we couldn't play when we were kids,,
ID00005,0000958a,33,　遊びを今やるのよ！」,We're gonna do them now!,,
ID00005,00009868,21,「マジで！？」,Really!?!,,
ID00005,000099f2,21,「マ・ジ・で」,For real,,
ID00005,00009df2,39,「掘っ立て小屋を片付けて、,"Let's clean up the makeshift hut,",,
ID00005,00009e28,36,　いろいろ持ち込んで…」,We brought a lot of stuff in...,,
ID00005,0000a000,45,「ほら、この大きな木を見てよ。,Look at this big tree.,,
ID00005,0000a03c,60,　ハシゴをかけて上に見張り台を作って…」,Put up ladders and build a lookout on top...,,
ID00005,0000a660,36,「太い枝の下にブランコ！,A swing under the thick branches!,,
ID00005,0000a693,42,　ハンモックも欲しいわね！」,I want a hammock too!,,
ID00005,0000ab97,63,「まぁちゃんも巻き込んで、３人で楽しも！」,"Let's all have fun together, Maa-chan included!",,
ID00005,0000aec0,48,「ほらほら、ポカーンとしない！」,"Hey hey, don't just gape!",,
ID00005,0000b1a0,39,「これまで、ずっと仕事で…,"Until now, I've been so busy...",,
ID00005,0000b1d6,45,　私だけ、お祭りにも、遠足にも,I haven't even gone to the festival or trip.,,
ID00005,0000b212,48,　ろくに行けなかったんだから…」,...I couldn't go anywhere...,,
ID00005,0000b90c,24,「つき合ってよ」,Hang out with me,,
ID00005,0000b952,12,「あ…」,...,,
ID00005,0000bde5,60,「いつもお仕事で、お休みも全然なくて…」,"You're always working, and you never get any rest...",,
ID00005,0000c0b8,54,「一生懸命がんばれば、がんばるほど、,"You try your hardest... the harder you work,",,
ID00005,0000c0fd,30,　１人になってく…」,the more alone you become...,,
ID00005,0000c5b4,36,「寂しいよぉ…ぶろ君…」,I miss you so much... Bro-kun...,,
ID00005,0000d263,48,「ユイ姉の…初めての夏休み…か」,Iori's...first summer vacation...,,
ID00005,0000d424,57,「そっ。高校卒業を前に、童心に帰るの」,Got it. Let's be kids before graduation.,,
ID00005,0000d71a,18,「そっか…」,"Oh, I see.",,
ID00005,0000d75a,36,「わかった、つき合うよ」,"Okay, I'll hang out with you.",,
ID00005,0000d8f3,36,「ホント！？　ありがと！,Really!? Thanks!,,
ID00005,0000d926,36,　そうこなくっちゃね！」,That's the way to do it!,,
ID00005,0000de89,63,「じゃあ、まずは、小屋の掃除からお願いね。,"Okay, let's start with cleaning the cabin.",,
ID00005,0000ded7,45,　ほうきは持ってきてあるから」,I've already brought a broom.,,
ID00005,0000e1c1,42,「あぁ！？　いきなり掃除！？,Wh-What!? Cleaning right away!?!,,
ID00005,0000e1fa,39,　ユイ姉はどうすんだよ？」,What about Yu-sis?,,
ID00005,0000e396,36,「私は着替えてこなきゃ。,I need to change clothes.,,
ID00005,0000e3c9,42,　こんな格好でずっといたら、,"If I stay like this, I'll",,
ID00005,0000e402,33,　風邪引いちゃうもの」,get a cold.,,
ID00005,0000e6e0,51,「着替えたら、手伝うんだろうな？」,"You'll help me after you change, right?",,
ID00005,0000e888,60,「あーー、たまった宿題やらなくっちゃ～」,Ah~ I've gotta do that homework.,,
ID00005,0000ecdc,54,「のど渇いたら、さっき買ったコーラ、,"If you're thirsty, have my Coke.",,
ID00005,0000ed21,30,　飲んでいいからね」,It's fine.,,
ID00005,0000f035,27,「それじゃあね～」,See ya~,,
ID00005,0000f41c,21,「お、おい！」,"Hey, hey!",,
ID00005,0000f45f,48,（…あれは、絶対戻ってこないな。,...She definitely won't come back.,,
ID00005,0000f49e,36,　全部俺にやらせる気だ。,She wants me to do it all.,,
ID00005,0000f4d1,39,　コーラだって俺の金だぞ）,It's even my money for the Coke.),,
ID00005,0000f526,33,（はぁ…。ま、いっか。,"Haa... Well, whatever.",,
ID00005,0000f556,42,　ちょっとワクワクするしな）,I'm kinda excited about it too.),,
ID00005,0000fa41,57,「うおっ、すげぇほこりだ！　ゴホゴホ！,"""Whoa, this is some serious dust! *cough*!",,
ID00005,0000fa89,21,　やれやれ…」,...Man...,,
ID00006,00002c96,36,「誰だ…こんな時間に…」,Who is it... at this hour...?,,
ID00006,00002f53,21,「もしもし…」,Hello?,,
ID00006,00002f96,57,「おっはよ～～っ！　起っきろ～～っ！」,Good morning~! Wake up~!,,
ID00006,00002ffd,42,「ユイ姉……今何時……って、,"Yui-nee... what time is it now...? Oh,",,
ID00006,00003036,42,　まだ…６時前じゃないか…」,it's still before six...,,
ID00006,0000308e,21,「おやすみ…」,Goodnight.,,
ID00006,000030d1,45,「あーっ！　ちょっとちょっと！,Ah! Wait a minute! We're trying to make,,
ID00006,0000310d,45,　９年分の夏休みを取り戻すって,up for nine years of summer vacation...,,
ID00006,00003149,27,　言ったでしょ！」,Didn't I say that?!,,
ID00006,00003192,36,「やるわよ！　今から！」,I'll do it! Starting now!,,
ID00006,000031e4,30,「ふあぁ…なにを？」,Phew... What's up?,,
ID00006,00003230,24,「朝の体操よ！」,Morning exercises!,,
ID00006,00003276,15,「はぁ？」,Huh?,,
ID00006,00003a12,42,「ふわぁ～。おはよ…にい君」,Fuuwaah~ Good morning... big bro,,
ID00006,00003d25,36,「お前も起こされたのか」,You got woken up too?,,
ID00006,00003ed4,21,「朝は苦手…」,I hate mornings...,,
ID00006,000044a9,48,「さぁ、やるわよ！　まずは大きく,Alright! Let's start big!,,
ID00006,000044e8,33,　背伸びの運動から！」,Let's stretch our backs!,,
ID00006,00005002,39,「背筋をよーく伸ばして～」,Stretch your back really well~,,
ID00006,0000513f,60,「かかとの上下運動～、ちゃんとやらないと,Heels up and down~,,
ID00006,0000518a,18,　ダメよ～」,You know~,,
ID00006,000051ca,33,「膝もよく曲げてね～」,Bend your knees well too~,,
ID00006,00005219,36,「腕をしっかり回して～」,Rotate your arms firmly~,,
ID00006,0000526b,18,「外回り！」,Outside circles!,,
ID00006,000052ab,24,「うちまわひ…」,Inside circles...,,
ID00006,00005f9f,57,「あ～、スッキリした。気持ちいい～っ」,"Ahh, feels so good. So refreshing~",,
ID00006,000063c3,39,「朝の運動っていいわね～」,Morning exercises are great~,,
ID00006,00006743,39,「私もすっかり目が覚めた」,I'm wide awake now.,,
ID00006,00006ac3,63,「まぁちゃんは、夜更かししがちなんだから、,"Well, you tend to stay up late, Maa-chan, so",,
ID00006,00006b11,54,　これを機に生活リズムを戻しなって」,use this as an opportunity to get back on track.,,
ID00006,000070c9,12,「ん…」,Hmm...,,
ID00006,0000727f,48,「ん～っ、夏休みの朝の体操って、,~Summer break morning calisthenics,,
