file_id,offset_hex,byte_length,jp_text,en_text,ru_text,de_text
ID00004,00003e51,51,「そんなわけで、夏の間、心美先生を,Let me get to know Ms. Shinbi this summer.,,
ID00004,00003e93,39,　密着録画してくれない？」,Can you film her up close for me?,,
ID00004,0000403c,21,「ええっ！？」,What!??,,
ID00004,000041e2,57,「全校生徒、最大の関心事だと思うのよ。,It's what all care most.,,
ID00004,0000422a,39,　心美先生がプライベートで,about Ms. Shinbi's private life,,
ID00004,00004260,45,　どんなことをしてるのかって」,what she does in her free time?,,
ID00004,00004907,63,「お願い！　心美先生の素顔を引き出すような,Please! I want footage that reveals,,
ID00004,00004955,30,　キュートな動画を、,"her true self, cute stuff,",,
ID00004,00004982,45,　失礼のない範囲で録ってきて」,Keep it within the bounds of politeness.,,
ID00004,00004f04,44,「あ、@str_000君、いいところに。,"Ah, @str_000-kun, you're in a good spot.",,
ID00004,00004f3f,48,　ちょうど呼ぼうと思ってたのよ」,I was just about to call for you.,,
ID00004,000054c6,48,「心美先生って、いいと思わない？,Don't you think Ms. Shinmi is nice?,,
ID00004,00005505,48,　ちっちゃくて、チャーミングで、,"She's so small and charming,",,
ID00004,00005544,27,　かわいらしくて」,and cute too.,,
ID00004,00005bd9,45,「とても２０歳を越えてるとは、,"You'd never guess she's over 20,",,
ID00004,00005c15,27,　思えないよね～」,You don't really think so~,,
ID00004,00005d99,42,「赴任してきたばかりなのに、,She just started teaching here and,,
ID00004,00005dd2,39,　学園七不思議の１つって、,One of the school's seven mysteries.,,
ID00004,00005e08,42,　言われるぐらいですからね」,That's why I'm telling you.,,
ID00004,00005fa7,30,「教え方も上手だし、,"She's a great teacher too,",,
ID00004,00005fd4,57,　生徒からも慕われてるし、もっともっと,All the students adore her.,,
ID00004,0000601c,45,　心美先生のことが知りたいの」,more about Ms. Shinbi.,,
ID00004,0000644d,51,「そんなわけで、夏の間、心美先生を,So that's it.,,
ID00004,0000648f,39,　密着録画してくれない？」,Can you film her up close for me?,,
ID00004,0000661f,21,「ええっ！？」,What!??,,
ID00004,000067a9,57,「全校生徒、最大の関心事だと思うのよ。,I think it's huge for everyone.,,
ID00004,000067f1,39,　心美先生がプライベートで,about Ms. Shinbi's private life,,
ID00004,00006827,45,　どんなことをしてるのかって」,what she does in her free time?,,
ID00004,00006ece,48,「心美先生の素顔を引き出すような,Footage that reveals Ms. Shinmi's true self...,,
ID00004,00006f0d,30,　キュートな動画を、,"her true self, cute stuff,",,
ID00004,00006f3a,45,　失礼のない範囲で録ってきて」,Keep it within the bounds of politeness.,,
ID00004,000071a7,63,「アイドルプロジェクトも忙しいってのに…」,Even though she's busy with the idol project...,,
ID00004,0000735b,39,「Ｃムービー部展の目玉は、,"The star of the C-Movie Club show is,",,
ID00004,00007391,45,　いくつあってもいいでしょ？」,Can't have too many of those.,,
ID00004,00007527,15,「はぁ…」,...,,
ID00004,000076ab,63,「じゃあ、決まりね！　よろしくお願いね！」,Okay then! Let's do it!,,
ID00004,00007882,57,「いいですけど、アイドルプロジェクトも,"That's fine, but she does too.",,
ID00004,000078ca,36,　進めながらですよね？」,She still has to move forward...,,
ID00004,00007a63,21,「もちろんよ」,Of course.,,
ID00004,00007bed,39,「Ｃムービー部展の目玉は、,"The star of the C-Movie Club show is,",,
ID00004,00007c23,45,　いくつあってもいいでしょ？」,Can't have too many of those.,,
ID00004,00007db9,15,「はぁ…」,...,,
ID00004,00007e40,27,「いいですけど…」,That's fine...,,
ID00004,00007fff,51,「じゃあ、決まりね！　よろしくね」,"Then, it's settled! Take care of me.",,
ID00004,0000862c,33,（心美先生に密着…か。,So close to Shinmi-sensei...,,
ID00004,0000865c,42,　被写体として魅力十分だし、,She'll be a very attractive subject.,,
ID00004,00008695,60,　異存はないんだけど、どんなの録れば…）,"No objections, but what should I record...",,
ID00004,000086ff,36,（ブックカフェへ寄って、,Stop by the book cafe...,,
ID00004,00008732,42,　グラビア誌でも見て帰るか）,Check out some porn mags while I'm there.),,
ID00004,00008c18,45,（１８禁スレスレのグラビア…）,(Almost 18+ swimsuit shots...),,
ID00004,00008cc6,9,ペラリ,Flip,,
ID00004,00008cfd,51,（うおっ、エロッ！　…こういうのは,"(Whoa, so perverted! ...This isn't right though.",,
ID00004,00008d3f,54,　違うよな。そもそも録らせてくれない,you wouldn’t even let me take these shots,,
ID00004,00008d84,18,　だろうし）,),,
ID00004,00008dc4,42,（アイドル系のグラビアを…）,(Idol swimsuit photos...),,
ID00004,00008e6f,9,ペラリ,Flip,,
ID00004,00008ea6,36,（爽やかでいい感じだな。,(It looks fresh and nice...,,
ID00004,00008ed9,54,　けど、もっと若く見えるんだよなぁ。,But she seems younger than her actual age.,,
ID00004,00008f1e,54,　このアイドルの方が若いと思うけど）,This idol is probably younger too.),,
ID00004,00008f82,54,（…ジュニアアイドルのグラビアを…）,(Junior idol swimsuit photos...),,
ID00004,00009039,9,ペラリ,Flip,,
ID00004,00009070,36,（うぐっ、なんて背徳感。,"Ugh, what a taboo feeling.",,
ID00004,000090a3,63,　けど、こういう感じなんだよ、心美先生は。,But that's how it is with Miss Shinomi.,,
ID00004,000090f1,33,　合法…ってヤツか？）,Is this legal...?,,
ID00004,00009140,51,（密着ってことだし、ポーズ取ってる,"Since we're filming up close and personal,",,
ID00004,00009182,48,　とこより、自然な感じの動画が、,I'd rather get some more natural-looking footage,,
ID00004,000091c1,36,　録れればいいんだけど）,than just poses.,,
ID00004,00009213,45,（あれ？　あそこにいるのは…）,Huh? The one over there is...,,
ID00004,000096ba,48,「はう～～っ、めまいがするぅぅ。,*Ah~ I'm getting dizzy.,,
ID00004,000096f9,27,　こんな難しいの、,"This is way too hard,",,
ID00004,00009723,51,　受験の時も勉強したことないよぉ」,I've never studied this for exams before.,,
ID00004,00009c63,48,「けど、ダメダメ、逃げちゃダメ。,"But no can do, I gotta face it.",,
ID00004,00009ca2,36,　ドゥ　マイ　ベスト！」,Do my best!,,
ID00004,0000a3aa,51,「これぐらい、あっさり解けるように,"If I can't solve it this easily,",,
ID00004,0000a3ec,57,　ならないと、御前さんみたいな優等生に,there's no way Misaki-senpai could teach me.,,
ID00004,0000a434,36,　教えられないんだから」,That's for sure!,,
ID00004,0000a85f,63,「あう～っ、あの子、絶対私より頭いいよぉ」,"*Augh~, that girl is definitely smarter than me.",,
ID00004,0000b04f,48,「心美先生、参考書選びですか？」,"Sensei, you're picking reference books?",,
ID00004,0000b76f,23,「あ、@str_000君！,"Oh, @str_000!",,
ID00004,0000b795,42,　そ、そうなの、ちょっとね」,"Y-Yeah, just a little bit.",,
ID00004,0000bbb7,36,「御前さん対策ですか？」,Are you preparing for Misaki-senpai?,,
ID00004,0000bd62,39,「ど、どうしてそれを！？」,Why would you do that!?,,
ID00004,0000bef2,42,「心の声が口に出てましたよ」,Your thoughts slipped.,,
ID00004,0000c091,33,「えっ…はうあぅあ…」,*Eh... Hauuaa...,,
ID00004,0000c374,54,「そうなのぉ…御前さん、頭よすぎて、,"That's right... Misaki-senpai is way too smart,",,
ID00004,0000c3b9,57,　先生、ついていくのが精一杯なのよぉ」,"Teacher, I can barely keep up with you.",,
ID00004,0000cb44,60,「私だって、成績悪い方じゃなかったのよ。,I wasn't exactly a slacker either.,,
ID00004,0000cb8f,60,　けど、あんな全国でもトップクラスの子が,Top of the country...,,
ID00004,0000cbda,27,　質問に来ると…」,To ask a question...,,
ID00004,0000d30f,60,「なんて答えていいのか、しどろもどろで、,"that I didn't know how to answer, stuttering and",,
ID00004,0000d35a,57,　チンプンカンプンになっちゃうのよぉ」,completely lost...,,
ID00004,0000d637,18,「はははは」,Hahaha,,
ID00004,0000d7da,45,「あと要注意なのは反町さんね」,Watch out for Sorimachi-san.,,
ID00004,0000d97c,66,「まだ２年生だからいいけど、来年になったら、,"Still a second-year, but next year,",,
ID00004,0000d9cd,60,　御前さん以上に質問が高度になりそう…」,even more advanced...,,
ID00004,0000df48,36,「はうぅ…気が重いけど、,"Muuu... It's heavy on my mind, but",,
ID00004,0000df7b,48,　高校時代には手を出さなかった、,no super hard problems,,
ID00004,0000dfba,63,　超難解な問題に取り組むしかないのよぉ…」,tough ones...,,
ID00004,0000e68f,48,「こんなの受験の時にやっとけば、,did this stuff during,,
ID00004,0000e6ce,42,　すんごい大学行けたってぇ」,good college...,,
ID00004,0000e861,21,「ははははは」,Hahaha,,
ID00004,0000e9eb,54,「この歳で高校の参考書を買うなんて、,"Buying high school textbooks at my age,",,
ID00004,0000ea30,24,　恥ずかしくて」,it's embarrassing.,,
ID00004,0000ebb1,60,「大丈夫ですよ、生徒が買ってるようにしか,like a student.,,
ID00004,0000ebfc,33,　見えないだろうから」,They'll think it's a student.,,
ID00004,0000ed92,42,「な～に～か～言ったぁ～？」,What'd you say~?,,
ID00004,0000edea,24,「な、なにも！」,N-nothing!,,
ID00004,0000ef93,60,「はぁ…新米教師のお給料なんて安いのに、,Phew... A new teacher's salary is low.,,
ID00004,0000efde,36,　参考書代がかさんで…」,It's adding up...,,
ID00004,0000f409,57,「体操服と水着が支給されてなかったら、,"If they didn't give us gym clothes and swimsuits,",,
ID00004,0000f451,18,　破産よぉ」,we'd go bankrupt.,,
ID00004,0000f72f,27,「それじゃあね～」,See ya~,,
ID00004,0000fb34,57,（思いがけず素顔の心美先生が録れたな。,(Never thought I'd get Ms. Kimi's face on tape.),,
ID00004,0000fb7c,60,　こんな感じの動画がいっぱい録れれば…）,(If I could get a bunch of videos like this...),,
ID00005,000019e9,51,（取り立てて録りたいものもないし、,"Nothing in particular to record, so...",,
ID00005,00001a2b,36,　今日はそろそろ帰るか）,I guess I'll head home now.,,
ID00005,00001f50,21,キャンキャン！,Woof woof!,,
ID00005,00001f93,42,（ん？　犬の鳴き声が…あ…）,Huh? Is that a dog barking... Oh...,,
ID00005,000024c7,42,「はうぅぅ…どうしようぅ…」,Aww... What should I do?,,
ID00005,00002572,21,キャンキャン！,Woof woof!,,
ID00005,000026fc,21,「ひぃ～～っ」,Eek~,,
ID00005,0000273f,48,「心美先生、なにやってんです？」,"Teacher Shinomiya, what are you doing?",,
ID00005,000028fd,26,「あ、@str_000君！」,"Ah, @str_000-kun!",,
ID00005,00002cee,57,「校門の向こうに野良犬がいるみたいで。,There's a stray dog beyond the gate.,,
ID00005,00002d36,36,　怖くて帰れないのよぉ」,I'm too scared to go home.,,
ID00005,00002ffe,54,「鳴き声的に怖くなさそうですけど？」,It doesn't sound that scary though...,,
ID00005,000031c5,39,「苦手なのよぉ、野良犬ぅ。,Stray dogs are my weakness.,,
ID00005,000031fb,39,　すぐ追いかけ回すからぁ」,I'll chase it right away!,,
ID00005,000034c6,54,（下に見ると犬は強気に出るからなぁ。,"When you look down, dogs get aggressive.",,
ID00005,0000350b,39,　犬から見ても、心美先生は,Even from the dog's perspective...,,
ID00005,00003541,42,　子供にしか見えないのか？）,Does she only look like a kid?,,
ID00005,00003599,33,「俺が追い払いますよ」,I'll chase you off.,,
ID00005,0000372f,30,「本当？　出来る？」,Really? You can do that?,,
ID00005,000038b6,21,「簡単ですよ」,It's easy.,,
ID00005,00003d79,54,「ほら、あっち行きな。いい子だから」,"Come on, go over there. Be a good girl.",,
ID00005,00003e30,21,キャンキャン！,Woof woof!,,
ID00005,00004310,33,「どっか行きましたよ」,She went away.,,
ID00005,000044c2,48,「ありがとぉぉ！　よかったぁ～」,Thank youuu! I'm so happy!,,
ID00005,0000465b,57,「まぁ、飼い主がいないと怖いですよね」,"Well, it is scary without an owner around.",,
ID00005,00004809,30,「いても怖いわよぉ」,It's still scary.,,
ID00005,0000499c,60,「どんな犬も、散歩してる時に出くわすと、,"Any dog you meet while walking,",,
ID00005,000049e7,48,　必ず吠えて、脅かすんだからぁ」,will always bark and scare you.,,
ID00005,00004cd4,54,「ははは、じゃあ、犬と猫なら猫派？」,"hahaha, so are you a cat person then?",,
ID00005,00004e66,42,「猫も苦手よぉ。特に野良猫」,Cats are scary too. Especially stray cats.,,
ID00005,00005175,42,「この間、どこから来たのか、,"The other day, I found one on my balcony,",,
ID00005,000051ae,63,　ベランダに干してたお布団の上にいたから、,"sitting on the blanket that was drying there,",,
ID00005,000051fc,57,　“どこか行きなさぁい”って言ったの」,"'Go somewhere else,' I told it.",,
ID00005,00005774,54,「そしたら、逃げるどころか、お布団に,"Instead of running away, it just jumped onto",,
ID00005,000057b9,57,　体をこすりつけて、どけられるもんなら,rubbing against me,,
ID00005,00005801,39,　どけてみろって顔して…」,with a face saying 'try',,
ID00005,00005d80,33,「管理人室に電話して、,I called Tamachan.,,
ID00005,00005db0,48,　たまちゃん呼んじゃったわよぉ」,"and she came over, ya know?",,
ID00005,00006084,21,「ははははは」,Hahaha,,
ID00005,0000620e,39,「たまちゃんがモップ剣道で,Tamachan didn't chase it off.,,
ID00005,00006244,42,　追い払ってくれなかったら、,"if she hadn't,",,
ID00005,0000627d,30,　どうなってたか…」,What would've happened...,,
ID00005,0000654b,57,「野良犬きらーーい。野良猫きらーーい」,I hate stray dogs. I hate stray cats.,,
ID00005,00006715,36,「宿舎に帰るとこでしょ？,"Back to the dorm, right?",,
ID00005,00006748,42,　怖いから、一緒に帰ってぇ」,I'm scared... Can we go together?,,
ID00005,00006a16,54,「いいですよ。さっきの犬が仲間連れて,Sure thing. The dog had friends.,,
ID00005,00006a5b,48,　引き返してくるかもしれないし」,They might come back this way.,,
ID00005,00006c00,45,「怖いこと言いっこなしよぉ！」,Don't be such a scaredy-cat!,,
ID00005,00006c5b,18,「はははは」,Hahaha,,
ID00005,0000711b,51,こうして、心美先生と一緒に帰った。,And so I went back with Shimemi-sensei.,,
ID00006,000020dc,57,（うおっ、やばい！　撮影に集中してたら,"Oh crap, it’s getting late!",,
ID00006,00002124,42,　こんな時間に。帰んねーと）,(I gotta head home.),,
ID00006,0000263d,24,（腹減ったなぁ。,"(Man, I'm hungry.",,
ID00006,00002664,51,　けど、まだ晩メシ混んでたしなぁ。,But the dinner crowd is still pretty thick...,,
ID00006,000026a6,51,　ちょっと動画整理してから行くか）,Maybe I'll clean up some videos first.),,
ID00006,00002bc7,54,（ずいぶん動画がたまってきたなぁ…）,(There are a lot of videos to go through...,,
ID00006,00002c2b,63,（動画を処分するまで絶対に死ねないタイプの,I can't delete them until I finish watching...,,
ID00006,00002c79,57,　サムネイルが、増えてきた気がする…）,),,
ID00006,00002d2e,39,「ん？　誰だ？　は～い！」,Hm? Who's there? Hii~i!,,
ID00006,00002dd1,24,「こんばんはぁ」,Good evening~,,
ID00006,00002e17,21,「心美先生！」,Teacher Shinomiya!,,
ID00006,00002e5a,36,「中に…入ってもいい？」,Can I come in...?,,
ID00006,00002eac,18,「は、はい」,Y-Yes.,,
ID00006,00003654,63,「うわぁ、男の子の部屋って感じぃ。フフッ」,"Wow, it feels like a boy's room. Hehe~",,
ID00006,00003937,45,「ど、どうしたんです？　急に」,W-What's up? So suddenly...,,
ID00006,00003ac0,54,「あ、この間のお礼をしようと思って」,"Ah, I wanted to thank you for the other day...",,
ID00006,00003e2f,60,「ほら、野良犬追い払ってくれたじゃない？,"Hey, remember when you chased off that stray dog?",,
ID00006,00003e7a,45,　すっごく助かっちゃったから」,Thanks a lot for helping me out so much.,,
ID00006,00004312,48,「ほら、びしょ濡れになったとき、,Remember when I got all wet and,,
ID00006,00004351,42,　体操服を貸してくれたから。,you lent me your gym clothes?,,
ID00006,0000438a,39,　すっごく助かっちゃった」,Thanks a lot.,,
ID00006,000047f4,30,（お礼……女教師が、,You said thanks...,,
ID00006,00004821,42,　男子生徒の部屋で…お礼…）,"A teacher, in a boy's room...",,
ID00006,00004cb1,30,「ほら……来て……」,Come on...,,
ID00006,00004e2b,57,「お礼に…先生が……教えてア・ゲ・ル」,As thanks... I'll show you...,,
ID00006,00005236,45,「もう……じらさないでぇ……」,Don't tease me anymore...,,
ID00006,00005f51,51,「ほら、晩ご飯！　作ってきたから、,Here's dinner! I made it for us to eat together!,,
ID00006,00005f93,27,　一緒に食べよ！」,Let's eat together!,,
ID00006,00006399,33,「あ、お弁当ですか？」,"Oh, is it a bento box?",,
ID00006,0000654b,45,「そうなの。女の子たちと一緒に,That's right. Sometimes with the girls,,
ID00006,00006587,60,　時々、お弁当の作りっこしてるんだけど、,"and make bento boxes together,",,
ID00006,000065d2,33,　その試作を兼ねてね」,using this as a test run too.,,
ID00006,00006a13,45,「お口に合えばいいんだけど…」,Hope you like it...,,
ID00006,00006a6f,25, 絶対合いますよ！, It'll suit you!,,
ID00006,00006aa3,43, 食べるなら…心美先生の方が…, Rather eat Kokomi...,,
ID00006,00006ae9,34, 手作り弁当、最高ーッ！, Homemade is best!,,
ID00006,00006b37,54,「絶対合いますよ！　うれしいです！」,I'm sure you'll love it! I'm so happy!,,
ID00006,00006cc9,30,「フフッ、ありがと」,"Hehe, thanks.",,
ID00006,00006e7e,48,「食べるなら…心美先生の方が…」,"If anyone's gonna eat it, it'd be...",,
ID00006,00007035,21,「えっ、えっ」,Wh-what?,,
ID00006,0000723c,39,「お、俺もう…ハァハァ…」,"O-oh, I'm... huffing and puffing...",,
ID00006,000073d8,15,「もーっ！,Mouu!,,
ID00006,000073f6,54,　大人をからかうもんじゃないわよ！」,You shouldn't tease adults!,,
ID00006,000076dc,39,「そういうこと言ってると、,"If you keep saying stuff like that,",,
